time,open,high,low,close,tick_volume
2026-05-28 07:10:00,4381.11,4381.71,4375.75,4376.4,1380
2026-05-28 07:15:00,4376.42,4377.0,4368.9,4369.34,1372
2026-05-28 07:20:00,4369.34,4372.73,4366.52,4371.5,1529
2026-05-28 07:25:00,4371.49,4372.01,4367.15,4368.4,1500
2026-05-28 07:30:00,4368.4,4372.43,4368.34,4371.51,1484
2026-05-28 07:35:00,4371.51,4373.69,4370.55,4372.14,1343
2026-05-28 07:40:00,4372.2,4375.07,4370.87,4374.05,1495
2026-05-28 07:45:00,4374.02,4375.22,4369.26,4369.67,1187
2026-05-28 07:50:00,4369.91,4372.6,4368.27,4371.13,1438
2026-05-28 07:55:00,4371.14,4374.77,4371.14,4373.0,1464
2026-05-28 08:00:00,4373.02,4374.24,4367.14,4370.03,1528
2026-05-28 08:05:00,4370.03,4374.18,4368.12,4371.96,1306
2026-05-28 08:10:00,4371.96,4377.26,4371.63,4375.41,1212
2026-05-28 08:15:00,4375.38,4376.18,4371.8,4374.51,1206
2026-05-28 08:20:00,4374.5,4377.66,4371.71,4377.17,1148
2026-05-28 08:25:00,4377.17,4380.01,4376.6,4378.66,1291
2026-05-28 08:30:00,4378.63,4387.8,4375.3,4386.65,2101
2026-05-28 08:35:00,4386.7,4391.24,4386.59,4391.24,1757
2026-05-28 08:40:00,4391.24,4393.67,4389.37,4389.5,1584
2026-05-28 08:45:00,4389.53,4394.97,4389.53,4392.41,1613
2026-05-28 08:50:00,4392.4,4395.78,4390.95,4393.46,1802
2026-05-28 08:55:00,4393.45,4393.74,4387.7,4388.01,1254
2026-05-28 09:00:00,4388.01,4390.66,4385.82,4387.73,1529
2026-05-28 09:05:00,4387.73,4388.0,4378.98,4379.84,1371
2026-05-28 09:10:00,4380.1,4381.74,4374.79,4375.93,1527
2026-05-28 09:15:00,4375.94,4380.47,4374.27,4379.63,1424
2026-05-28 09:20:00,4379.65,4384.66,4379.56,4382.02,1522
2026-05-28 09:25:00,4382.02,4384.82,4380.12,4380.47,1381
2026-05-28 09:30:00,4380.53,4385.03,4379.33,4383.42,1407
2026-05-28 09:35:00,4383.42,4385.36,4382.12,4382.16,1247
2026-05-28 09:40:00,4382.13,4383.81,4376.95,4380.51,1223
2026-05-28 09:45:00,4380.51,4384.51,4379.23,4383.39,1287
2026-05-28 09:50:00,4383.39,4384.03,4381.08,4382.78,1371
2026-05-28 09:55:00,4382.79,4384.67,4381.78,4383.52,1255
2026-05-28 10:00:00,4383.55,4389.7,4383.55,4387.61,1767
2026-05-28 10:05:00,4387.61,4392.44,4386.84,4392.14,1343
2026-05-28 10:10:00,4392.14,4392.14,4386.86,4388.83,1078
2026-05-28 10:15:00,4388.93,4395.25,4386.33,4394.48,1223
2026-05-28 10:20:00,4394.48,4396.31,4393.19,4394.24,1247
2026-05-28 10:25:00,4394.23,4396.1,4391.71,4392.68,1165
2026-05-28 10:30:00,4392.61,4393.82,4389.29,4389.44,1264
2026-05-28 10:35:00,4389.44,4392.68,4388.59,4389.22,1089
2026-05-28 10:40:00,4389.15,4389.89,4385.51,4389.41,1162
2026-05-28 10:45:00,4389.41,4390.97,4386.26,4388.11,1266
2026-05-28 10:50:00,4388.05,4389.34,4382.86,4385.5,1328
2026-05-28 10:55:00,4385.5,4388.97,4383.75,4387.56,1257
2026-05-28 11:00:00,4387.56,4392.95,4386.41,4387.45,1654
2026-05-28 11:05:00,4387.45,4393.65,4386.71,4393.65,1477
2026-05-28 11:10:00,4393.66,4394.92,4391.47,4393.32,1357
2026-05-28 11:15:00,4393.32,4394.59,4390.97,4391.8,1247
2026-05-28 11:20:00,4391.72,4394.43,4391.16,4392.61,1356
2026-05-28 11:25:00,4392.61,4393.23,4387.6,4389.68,1418
2026-05-28 11:30:00,4389.69,4391.95,4386.22,4391.95,1297
