time,open,high,low,close,tick_volume
2026-03-09 12:00:00,5096.55,5132.62,5079.91,5095.07,51811
2026-03-09 16:00:00,5094.88,5116.15,5061.01,5104.68,73705
2026-03-09 20:00:00,5104.51,5147.99,5089.11,5136.57,44326
2026-03-10 00:00:00,5139.28,5155.95,5116.31,5131.01,28294
2026-03-10 04:00:00,5130.64,5186.59,5124.66,5163.79,42243
2026-03-10 08:00:00,5163.81,5195.17,5158.51,5183.45,35828
2026-03-10 12:00:00,5183.59,5191.87,5156.5,5187.03,45548
2026-03-10 16:00:00,5186.96,5238.49,5185.42,5227.58,68188
2026-03-10 20:00:00,5227.68,5235.36,5161.0,5192.67,53179
2026-03-11 00:00:00,5186.31,5219.34,5182.16,5215.4,19142
2026-03-11 04:00:00,5215.37,5222.96,5193.99,5204.45,30582
2026-03-11 08:00:00,5204.52,5210.72,5175.58,5187.53,37289
2026-03-11 12:00:00,5187.02,5197.1,5166.77,5167.55,42294
2026-03-11 16:00:00,5167.65,5196.23,5149.29,5175.63,73697
2026-03-11 20:00:00,5175.66,5183.48,5154.58,5175.84,35744
2026-03-12 00:00:00,5168.48,5183.08,5125.21,5152.82,25318
2026-03-12 04:00:00,5152.87,5175.08,5140.5,5142.55,32889
2026-03-12 08:00:00,5142.6,5189.64,5137.23,5178.08,31286
2026-03-12 12:00:00,5178.19,5191.75,5163.89,5181.43,39151
2026-03-12 16:00:00,5181.33,5186.16,5109.63,5123.49,79457
2026-03-12 20:00:00,5123.28,5129.56,5054.89,5078.83,51807
2026-03-13 00:00:00,5079.52,5115.27,5071.48,5113.69,18601
2026-03-13 04:00:00,5113.59,5128.37,5102.72,5104.39,28404
2026-03-13 08:00:00,5104.32,5110.97,5061.61,5087.3,43572
2026-03-13 12:00:00,5087.41,5121.71,5079.97,5118.34,43211
2026-03-13 16:00:00,5118.34,5121.11,5019.06,5045.95,81183
2026-03-13 20:00:00,5045.87,5063.93,5009.56,5022.06,51289
2026-03-16 00:00:00,5010.32,5030.56,4966.84,5025.33,31234
2026-03-16 04:00:00,5025.57,5026.23,4982.32,5012.69,41993
2026-03-16 08:00:00,5012.66,5036.0,4985.1,4991.05,45162
2026-03-16 12:00:00,4990.88,5025.69,4970.08,5019.89,54890
2026-03-16 16:00:00,5019.93,5037.98,4974.08,4990.47,71422
2026-03-16 20:00:00,4990.47,5021.63,4983.98,5006.25,44421
2026-03-17 00:00:00,5006.15,5015.58,4997.97,5002.71,15373
2026-03-17 04:00:00,5001.84,5041.83,4994.45,5037.86,33849
2026-03-17 08:00:00,5037.64,5044.35,5004.91,5024.81,40299
2026-03-17 12:00:00,5024.64,5025.82,4991.93,5011.64,39987
2026-03-17 16:00:00,5011.69,5031.48,4973.47,5001.99,68517
2026-03-17 20:00:00,5001.75,5008.94,4996.19,5005.5,33439
2026-03-18 00:00:00,5004.64,5012.23,4993.07,5004.09,11495
2026-03-18 04:00:00,5004.12,5015.94,4981.76,4986.98,31857
2026-03-18 08:00:00,4987.0,5016.34,4977.44,4987.56,33491
2026-03-18 12:00:00,4987.53,4995.59,4870.74,4881.72,54607
2026-03-18 16:00:00,4881.46,4894.55,4834.25,4887.31,79487
2026-03-18 20:00:00,4886.8,4898.91,4806.92,4818.7,62194
2026-03-19 00:00:00,4824.22,4848.57,4804.18,4841.07,27367
2026-03-19 04:00:00,4841.1,4866.98,4832.67,4849.72,37498
2026-03-19 08:00:00,4849.74,4853.76,4686.72,4709.51,68048
2026-03-19 12:00:00,4709.04,4725.83,4531.59,4574.05,85173
2026-03-19 16:00:00,4573.97,4649.03,4502.52,4584.84,104523
2026-03-19 20:00:00,4584.87,4663.07,4573.89,4651.06,71496
2026-03-20 00:00:00,4650.2,4676.96,4633.96,4648.44,22477
2026-03-20 04:00:00,4647.89,4735.74,4639.02,4721.45,47270
2026-03-20 08:00:00,4721.4,4734.72,4661.39,4693.73,55219
2026-03-20 12:00:00,4693.51,4700.37,4637.05,4678.34,62139
2026-03-20 16:00:00,4678.31,4679.48,4540.41,4583.22,99869
2026-03-20 20:00:00,4583.15,4600.35,4477.35,4498.17,74944
2026-03-23 00:00:00,4486.36,4535.82,4320.04,4354.17,43078
2026-03-23 04:00:00,4353.92,4453.73,4329.75,4367.59,70308
2026-03-23 08:00:00,4367.58,4380.0,4098.35,4251.23,95829
2026-03-23 12:00:00,4251.26,4492.43,4223.63,4478.53,90639
2026-03-23 16:00:00,4478.53,4512.79,4350.58,4375.43,103796
2026-03-23 20:00:00,4375.48,4466.96,4370.97,4406.63,76694
2026-03-24 00:00:00,4412.83,4448.36,4330.84,4364.38,38084
2026-03-24 04:00:00,4364.38,4379.11,4305.69,4333.27,75704
2026-03-24 08:00:00,4333.28,4432.89,4319.68,4412.0,85165
2026-03-24 12:00:00,4411.98,4442.03,4362.07,4378.78,81505
2026-03-24 16:00:00,4378.9,4433.72,4349.8,4421.27,104620
2026-03-24 20:00:00,4421.26,4483.81,4372.41,4474.1,78734
2026-03-25 00:00:00,4471.28,4571.9,4455.39,4563.22,38468
2026-03-25 04:00:00,4563.19,4602.46,4551.97,4572.47,55942
2026-03-25 08:00:00,4572.93,4573.34,4532.99,4556.1,57682
2026-03-25 12:00:00,4556.07,4585.54,4522.15,4543.9,66225
2026-03-25 16:00:00,4544.01,4579.27,4525.12,4555.34,89689
2026-03-25 20:00:00,4555.12,4568.82,4486.87,4506.43,61518
2026-03-26 00:00:00,4519.73,4539.05,4488.93,4535.49,29686
2026-03-26 04:00:00,4535.44,4543.69,4499.89,4520.37,43779
2026-03-26 08:00:00,4520.48,4522.27,4412.66,4427.86,76310
2026-03-26 12:00:00,4427.72,4456.39,4414.58,4430.09,74634
2026-03-26 16:00:00,4429.53,4479.47,4366.81,4389.26,97570
2026-03-26 20:00:00,4389.32,4420.59,4351.07,4377.97,75466
2026-03-27 00:00:00,4384.27,4415.22,4375.45,4378.64,24723
